reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-11955,0.0,Van,Rear,Rear,Property Damage. No Injured Reported,0.0,Waymo was stationary and hit by a passing van.
30270-11907,24.0,SUV,Rear Left,Front Left,Property Damage. No Injured Reported,0.0,SUV pulled into Waymo's lane and hit the AV.
30270-11928,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stationary and rear-ended by a passenger car.
30270-11954,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,AV was stationary with hazards and hit by a bus changing lanes.
30270-11932,0.0,SUV,Front,Rear Right,Property Damage. No Injured Reported,0.0,AV was stationary and an SUV reversed into it.
30270-13053,0.0,Passenger Car,Front,Rear Left,Minor W/O Hospitalization,0.0,AV was stationary and a passenger car reversed into it.
30270-11956,0.0,Passenger Car,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,AV was stationary and a passenger car reversed into it.
30270-11953,14.0,Passenger Car,Rear Left,Front,Property Damage. No Injured Reported,0.0,AV was in its lane and a parked car pulled out into it.
30270-11791,0.0,Passenger Car,Left,Right,Minor W/O Hospitalization,0.0,AV was stationary and hit in a chain reaction caused by another vehicle crossing the double yellow line.
30270-12019,0.0,Heavy Truck,Rear,Left,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing heavy truck.
30270-12046,5.0,"Other, see Narrative",Front,Unknown,Property Damage. No Injured Reported,1.0,AV proceeded to turn and hit a stationary movable traffic barrier.
30270-12000,0.0,SUV,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,AV was parked and an SUV reversed into it.
30270-11960,0.0,Passenger Car,Left,Right,Property Damage. No Injured Reported,0.0,AV passenger opened door into a passing car; AV driving system not at fault.
30270-11988,0.0,Heavy Truck,Left,Left,Property Damage. No Injured Reported,0.0,AV was stationary and a heavy truck crossed the double yellow line into it.
30270-11999,20.0,"Other, see Narrative",Rear,Unknown,Property Damage. No Injured Reported,0.0,A basketball rolled into the side of the moving AV.
30270-11958,0.0,Bus,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,AV was stationary and a bus reversed into it.
30270-13025,1.0,Passenger Car,Rear,Front Left,Property Damage. No Injured Reported,0.0,AV slowed for a skateboarder and was rear-ended.
30270-11906,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stationary and rear-ended.
30270-11882,0.0,SUV,Rear,Left,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing SUV.
30610-13123,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was slowing to yield and was rear-ended by a distracted driver.
30270-13089,0.0,Bus,Front Left,Rear,Property Damage. No Injured Reported,0.0,AV was stationary and a bus reversed into it.
30270-13067,10.0,Pickup Truck,Rear Left,Rear Left,Property Damage. No Injured Reported,0.0,AV was passing a stopped pickup which then reversed into the AV.
30270-13065,0.0,SUV,Rear Right,Front Right,Minor W/ Hospitalization,0.0,AV was stationary and hit in a chain reaction rear-end collision.
30270-13079,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV stopped for a cyclist running a red light and was rear-ended.
30270-13081,21.0,Passenger Car,Rear,Front Left,Property Damage. No Injured Reported,0.0,A passenger car changed lanes into the AV.
30270-13068,0.0,Bus,Left,Right,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a bus proceeding from a stop.
30270-13064,16.0,Passenger Car,Front,Right,Property Damage. No Injured Reported,0.0,A passenger car made an unprotected left turn into the AV's path.
30270-13063,0.0,SUV,Front Right,Rear Right,Minor W/O Hospitalization,0.0,AV was stationary and an SUV reversed into it twice.
30270-13060,0.0,Passenger Car,Front,Front,Minor W/ Hospitalization,0.0,AV was stationary and hit by a wrong-way driver.
30270-13062,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV stopped to yield and was rear-ended.
30270-13080,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing bus.
30270-13055,14.0,SUV,Rear Left,Front Left,Property Damage. No Injured Reported,0.0,An SUV turned left into the AV's lane.
30270-13054,2.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was rear-ended after stopping at a stop sign.
30270-13058,25.0,Pickup Truck,Rear Left,Front,Property Damage. No Injured Reported,0.0,A pickup truck pulled away from the curb into the AV.
30270-13024,5.0,Passenger Car,Left,Rear Right,Property Damage. No Injured Reported,0.0,AV was passing behind a stopped car that reversed into it.
30270-12054,0.0,Heavy Truck,Rear,Front,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing garbage truck.
30270-12055,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV was stationary and rear-ended.
30270-13023,11.0,Pickup Truck,Front,Right,Property Damage. No Injured Reported,0.0,A pickup truck changed lanes into the AV within an intersection.
30270-12061,1.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV slowed for birds and was rear-ended.
30270-12048,17.0,SUV,Left,Front,Minor W/O Hospitalization,0.0,An SUV made an unprotected left turn into the AV.
30270-12056,2.0,Motorcycle,Rear Left,Front Right,Property Damage. No Injured Reported,0.0,AV slowed for a pedestrian and was rear-ended by a motorcycle.
30270-12051,25.0,SUV,Front,Front,Minor W/ Hospitalization,0.0,An SUV crossed the center line into the AV.
30270-12060,0.0,Passenger Car,Front Right,Rear Left,Property Damage. No Injured Reported,0.0,AV was stationary and a passenger car reversed into it.
30270-12047,1.0,SUV,Rear Right,Front,Property Damage. No Injured Reported,0.0,AV was slowing for a red light and was rear-ended.
30270-12049,0.0,Heavy Truck,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,AV was stationary and a heavy truck reversed into it.
30270-12059,0.0,"Other, see Narrative",Rear,Left,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing tow truck.
30270-12052,0.0,Passenger Car,Rear,Left,Property Damage. No Injured Reported,0.0,AV was parked and hit by a passing car.
30270-12053,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,AV stopped for debris and was rear-ended.
30270-12045,2.0,Passenger Car,Rear,Front,Property Damage. No Injured Reported,0.0,A passenger car crossed the center line into the AV.
30270-12044,4.0,"Other, see Narrative",Rear Left,Unknown,Property Damage. No Injured Reported,1.0,AV proceeded straight while a gate was swinging open and was hit by the gate.
30270-12018,0.0,Pickup Truck,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,AV was stationary and a pickup truck reversed into it.
30270-12035,5.0,Other Fixed Object,Bottom,,Property Damage. No Injured Reported,1.0,AV undercarriage hit a speed bump.
30270-12050,11.0,Non-Motorist: Cyclist,Rear Right,,Minor W/ Hospitalization,0.0,AV was braking for traffic and was rear-ended by a cyclist.
30270-12013,0.0,Heavy Truck,Front Left,Left,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing heavy truck.
30270-12012,1.0,Pickup Truck,Rear,Front Left,Minor W/O Hospitalization,0.0,Waymo AV was rear-ended while slowing for traffic.
30270-12011,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary.
30270-12007,0.0,Heavy Truck,Rear Left,Left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a heavy truck turned into it.
30270-11998,1.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while slowing for a red light.
30270-11996,20.0,"Other, see Narrative",Rear Right|Front Right|Bottom,Unknown,Property Damage. No Injured Reported,1.0,Waymo AV drove into standing water.
30270-11997,0.0,"Other, see Narrative",Unknown,Unknown,Unknown,0.0,Waymo AV was stopped and not involved in the collision between the SUV and pickup truck.
30270-11994,0.0,SUV,Left,Right,Property Damage. No Injured Reported,0.0,Passenger opened door into passing traffic. AV itself not at fault.
30270-11995,4.0,Pickup Truck,Front,Right,Property Damage. No Injured Reported,0.0,Pickup truck made an illegal pass and right turn from a transit-only lane hitting the Waymo AV.
30270-11992,0.0,SUV,Right,Left,Property Damage. No Injured Reported,0.0,SUV passed on the right and hit the open door of the stationary Waymo AV.
30270-11987,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11962,2.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended in stop-and-go traffic.
30270-11936,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stopped for inoperative traffic lights.
30270-11951,9.0,Other Fixed Object,Bottom,,Property Damage. No Injured Reported,1.0,Waymo AV drove over raised pavement damaging its undercarriage.
30270-11940,6.0,Pickup Truck,Rear,Rear Right,Property Damage. No Injured Reported,0.0,Pickup truck reversed into the intersection and hit the Waymo AV.
30270-11930,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11931,0.0,"Other, see Narrative",Rear,Left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing motorhome hit it.
30270-11929,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended in a chain reaction crash while stopped for an emergency vehicle.
30270-11926,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11908,36.0,SUV,Rear Left,Front,Minor W/O Hospitalization,0.0,SUV changed lanes into the Waymo AV.
30270-11925,0.0,Heavy Truck,Rear,Left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing heavy truck's trailer hit it.
30270-11924,0.0,Heavy Truck,Rear,Right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing heavy truck hit it.
30270-11904,0.0,SUV,Rear,Front Left,Property Damage. No Injured Reported,0.5,AV stopped abruptly while straddling lanes
30270-11905,0.0,Heavy Truck,Front,Right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a turning heavy truck's trailer hit it.
30270-11892,28.0,SUV,Right,Front,Property Damage. No Injured Reported,0.0,SUV entered the roadway and crossed into the Waymo AV's lane.
30270-11888,5.0,Other Fixed Object,Bottom,,Property Damage. No Injured Reported,1.0,Waymo AV drove over a curb causing damage to itself.
30610-11902,1.0,Heavy Truck,Rear|Top,Front,Property Damage. No Injured Reported,0.0,Box truck made an unprotected left turn into the path of the Zoox AV.
30270-11850,1.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while slowing for an emergency vehicle.
30270-11765,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11853,0.0,Heavy Truck,Rear,Left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing heavy truck's trailer hit it.
30270-11761,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a reversing bus hit it.
30270-11840,26.0,Animal,Front Right,,Unknown,0.0,Animal darted into the street from behind a parked vehicle unavoidable.
30270-11759,1.0,Pickup Truck,Front,Front Left,Property Damage. No Injured Reported,0.5,AV changed lanes closely in front of another vehicle
30270-11718,17.0,Passenger Car,Front,Rear Left,Property Damage. No Injured Reported,0.0,Passenger car made a sudden right turn across the Waymo AV's path.
30270-11717,3.0,Passenger Car,Rear,Left,Property Damage. No Injured Reported,0.0,Passenger car made a wide turn into the Waymo AV's lane.
30270-11715,0.0,Heavy Truck,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a heavy truck reversed into it.
30270-11724,0.0,Pickup Truck,Left,Left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing pickup truck hit it.
30270-11769,12.0,SUV,Rear,Front Right,Property Damage. No Injured Reported,0.0,SUV pulled out of a driveway into the side of the Waymo AV.
30270-11831,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11795,32.0,Passenger Car,Left,Right,Property Damage. No Injured Reported,0.0,Passenger car changed lanes into the Waymo AV.
30270-11790,0.0,Passenger Car,Rear,Front Left,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stopped to yield to another vehicle.
30270-11768,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a stop sign.
30270-11851,0.0,Passenger Car,Rear,Front Left,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary yielding to a forklift.
30270-11852,0.0,Heavy Truck,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a tow truck reversed into it.
30270-11805,8.0,Other Fixed Object,Front Right,,Property Damage. No Injured Reported,1.0,Waymo AV drove into a stationary hanging chain.
30270-11763,0.0,SUV,Rear,Front Left,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11716,0.0,Pickup Truck,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a pickup truck reversed into it.
30270-11702,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11698,16.0,Animal,Front Left,,Property Damage. No Injured Reported,0.0,Animal darted into the street from behind a parked vehicle unavoidable.
30270-11701,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary yielding to traffic.
30270-11695,0.0,Passenger Car,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when the vehicle in front reversed into it.
30270-11692,3.0,Passenger Car,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,Waymo AV was hit by a reversing vehicle despite attempting to reverse out of the way.
30270-11839,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a stop sign.
30270-11884,25.0,Passenger Car,Rear Right,Front,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while traveling straight
30270-11874,2.0,Passenger Car,Rear Left,Front,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while slowing for traffic
30270-11883,0.0,Bus,Front Left,Rear,Property Damage. No Injured Reported,0.0,Hit while stationary by a reversing bus
30270-11864,0.0,SUV,Rear Right,Front Right,Minor W/O Hospitalization,0.0,Rear-ended and then hit again while parked by the same vehicle
30270-11861,18.0,Passenger Car,Rear Right,Front Right,Minor W/ Hospitalization,0.0,Rear-ended by another vehicle while traveling straight
30270-11859,31.0,SUV,Rear Left|Right,Front,No Injured Reported,0.0,Another vehicle turned into the AV's lane and struck it
30270-11858,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped at a green light
30270-11860,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped to yield
30270-11863,0.0,Pickup Truck,Left,Rear Left,Property Damage. No Injured Reported,0.0,Hit while parked by a reversing vehicle
30270-11855,0.0,First Responder Vehicle,Rear,Left,Property Damage. No Injured Reported,0.0,Hit while stationary yielding to an ambulance
30270-11838,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while slowing for an animal
30610-11847,30.0,SUV,Left|Rear,Front Left,Property Damage. No Injured Reported,0.0,Another vehicle veered into the AV's lane without signaling
30610-11856,0.0,Heavy Truck,Front Left|Front Right,Rear|Rear Right,Property Damage. No Injured Reported,0.0,Hit by a reversing tractor-trailer while stopped
30270-11841,0.0,Passenger Car,Rear Right,Front Right,Moderate W/ Hospitalization,0.0,Rear-ended by another vehicle while stopped at a stop sign
30270-11837,0.0,SUV,Rear,Left,Property Damage. No Injured Reported,0.0,Hit while stationary yielding to an oncoming vehicle
30270-11842,0.0,SUV,Rear,Right,Property Damage. No Injured Reported,0.0,Passenger opened door into a passing vehicle while AV was parked. AV itself not at fault.
30270-11836,1.0,Heavy Truck,Front Left,Rear,Property Damage. No Injured Reported,1.0,AV hit a parked truck while maneuvering around it
13781-11787,27.0,Animal,Front Left,,No Injured Reported,0.0,Redacted narrative; AV hit animal
30270-11821,0.0,SUV,Front Right,Rear Right,Property Damage. No Injured Reported,0.0,Hit by a reversing vehicle while stopped at a red light
30270-11806,19.0,Non-Motorist: Cyclist,Rear,,Minor W/ Hospitalization,0.0,Cyclist ran a stop sign and hit the AV
30270-11794,19.0,Pickup Truck,Left,Right,Minor W/ Hospitalization,0.0,Another vehicle ran a red light causing a chain reaction that hit the AV
30270-11802,13.0,"Other, see Narrative",Front Right|Bottom,Unknown,Property Damage. No Injured Reported,1.0,AV drove into deep water
30270-11792,17.0,Pickup Truck,Right,Rear,Property Damage. No Injured Reported,0.0,Hit by a reversing pickup truck
30270-11789,0.0,SUV,Front,Front,Minor W/ Hospitalization,0.0,Hit while stationary by a turning vehicle that crossed the center line
30270-11771,2.0,Heavy Truck,Front,Rear Left,Property Damage. No Injured Reported,1.0,AV hit a parked truck's ramp while maneuvering around it
30270-11766,9.0,"Other, see Narrative",Rear Left|Bottom,Unknown,Property Damage. No Injured Reported,1.0,AV bottomed out on pavement while turning into a parking lot
13781-11786,0.0,Non-Motorist: Cyclist,Right,,Property Damage. No Injured Reported,0.0,Redacted narrative; SV speed was 0
13781-11784,6.0,Passenger Car,Right,Rear Right,Property Damage. No Injured Reported,0.0,Redacted narrative; CP backed into AV
30270-11762,29.0,Passenger Car,Front,Right,Property Damage. No Injured Reported,0.0,Another vehicle crossed the lane line and hit the AV
30270-11760,21.0,Passenger Car,Rear Left,Front,Property Damage. No Injured Reported,0.0,Another vehicle changed lanes into the AV
30270-11756,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,Hit while stationary by a passing bus
30270-11742,12.0,SUV,Front,Right,Property Damage. No Injured Reported,0.0,Another vehicle crossed into the AV's path from behind a stopped train
30270-11739,3.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while slowing for a stop sign
30270-11758,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle in a queue of traffic
30270-11753,0.0,SUV,Rear,Right,Property Damage. No Injured Reported,0.0,Passenger opened door into a passing vehicle while AV was parked. AV itself not at fault.
30270-11755,0.0,SUV,Front,Front,Property Damage. No Injured Reported,0.0,Hit while stationary by a vehicle crossing the center line
30270-11738,0.0,Motorcycle,Rear Left,Front Right,Minor W/O Hospitalization,0.0,Motorcycle hit the rear of the AV while changing lanes
30270-11713,8.0,Motorcycle,Rear,Front Left|Front Right,Fatality,0.0,Rear-ended by a motorcycle while slowing for a right turn
30270-11673,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped
30270-11488,0.0,Passenger Car,Rear Right,Front Right,Minor W/O Hospitalization,0.0,Rear-ended by another vehicle while stopped to yield
30270-11672,25.0,"Other, see Narrative",Front Left|Bottom,Unknown,Property Damage. No Injured Reported,1.0,AV hit a pothole
30270-11607,8.0,Passenger Car,Rear,Front Left,Property Damage. No Injured Reported,0.5,AV merged into traffic and was hit by a vehicle already in the lane
30270-11594,2.0,Other Fixed Object,Front Right,,Property Damage. No Injured Reported,1.0,AV proceeded forward into a lowered flagger arm
30270-11622,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped at a red light
30270-11671,3.0,Pickup Truck,Front Left,Rear,Property Damage. No Injured Reported,1.0,AV hit a parked vehicle while exiting a parking spot
30270-11611,2.0,Pickup Truck,Rear Left,Front Right,Property Damage. No Injured Reported,0.5,AV was changing lanes when a stopped pickup proceeded forward and hit it
30270-11590,0.0,SUV,Rear,Right,Property Damage. No Injured Reported,0.0,Hit while parked by a passing vehicle that crossed the double yellow line
30270-11573,0.0,SUV,Rear,Rear Right,Minor W/O Hospitalization,0.0,Hit while parked by a reversing vehicle
30270-11564,0.0,Passenger Car,Rear,Right,Property Damage. No Injured Reported,0.0,Hit while stationary by a passing vehicle
30270-11548,2.0,Other Fixed Object,Right,,Property Damage. No Injured Reported,1.0,AV hit vegetation extending into the roadway
30270-11561,18.0,"Other, see Narrative",Left,Unknown,Property Damage. No Injured Reported,0.0,Pedestrian pushed a shopping cart into the AV
30270-11567,0.0,SUV,Rear,Right,Property Damage. No Injured Reported,0.0,Hit while parked by a turning vehicle
30270-11565,0.0,"Other, see Narrative",Front,Left,Property Damage. No Injured Reported,0.0,Waymo was stationary in the intersection when a pickup truck turning left struck it.
30270-11621,32.0,Passenger Car,Right,Front,Property Damage. No Injured Reported,0.0,Waymo was proceeding straight when another vehicle changed lanes into it while attempting a left turn.
30270-11569,5.0,Passenger Car,Left,Rear Left,Property Damage. No Injured Reported,0.0,Waymo was passing a stopped vehicle when a passenger opened their door into the AV.
30270-11542,0.0,Pickup Truck,Front,Left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a truck when the truck struck it while attempting to pass.
30270-11523,0.0,Van,Rear,Left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a van when the van struck it while attempting to pass.
30270-11522,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped to yield to a scooterist.
30270-11498,0.0,Passenger Car,Rear Left,Rear,Property Damage. No Injured Reported,0.0,Waymo was parked when another vehicle reversed into it.
30270-11496,0.0,Motorcycle,Right,Front Right,Minor W/O Hospitalization,0.0,Waymo was stationary when a motorcycle fell into it after striking an open door of another vehicle.
30270-11502,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was parked when another vehicle pulled forward into it.
13781-11687,6.0,Other Fixed Object,Front Right,,Property Damage. No Injured Reported,1.0,Redacted narrative; AV hit fixed object while turning
30270-11664,2.0,SUV,Rear,Right,Property Damage. No Injured Reported,0.5,AV proceeded forward while vehicle door was open
30270-11637,20.0,SUV,Left,Front,Property Damage. No Injured Reported,0.0,Waymo proceeded on a green light when an SUV made an unprotected left turn into it.
30270-11627,0.0,Van,Left,Right,Property Damage. No Injured Reported,0.0,Waymo passenger opened their door into the path of a passing van. AV itself not at fault.
30270-11629,3.0,"Other, see Narrative",Front,Unknown,Property Damage. No Injured Reported,1.0,Waymo drove through an exit-only gate and struck one-way traffic spikes.
30270-11625,1.0,Motorcycle,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by a motorcycle while stopped to yield to another vehicle.
30270-11623,8.0,Pickup Truck,Rear Left,Front,Property Damage. No Injured Reported,0.0,Waymo was completing a lane change around a stopped truck when the truck pulled forward into it.
30270-11618,0.0,Heavy Truck,Rear,Left,Property Damage. No Injured Reported,0.0,Waymo was stationary at a red light when a turning truck struck it.
30270-11609,0.0,Bus,Rear,Right,Property Damage. No Injured Reported,0.0,Waymo was stationary in traffic when a bus struck it while attempting to pass.
30270-11612,14.0,SUV,Left|Right,Right,Property Damage. No Injured Reported,0.0,Waymo was turning left from a valid lane when an SUV in a turn-only lane proceeded straight into it.
30270-11608,2.0,Pickup Truck,Right,Left,Property Damage. No Injured Reported,1.0,Waymo struck a parked truck while attempting to exit a parking spot.
30270-11605,0.0,SUV,Rear,Right,No Injured Reported,0.0,Waymo passenger opened their door into the path of an oncoming SUV. AV itself not at fault.
30270-11589,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped at a red light.
30270-11596,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped at a red light.
30270-11588,0.0,SUV,Rear,Front Left,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by an SUV while stopped at a stop sign.
30270-11591,22.0,"Other, see Narrative",Rear,Unknown,Property Damage. No Injured Reported,1.0,Waymo's wheel separated from the vehicle while driving indicating a maintenance or hardware failure.
30610-11587,11.0,Heavy Truck,Left|Front,Front Left|Front Right,Property Damage. No Injured Reported,0.0,Zoox was struck by a tractor-trailer that failed to yield and ran a stop sign.
30270-11571,9.0,"Other, see Narrative",Rear Right|Front Right|Bottom,Unknown,Property Damage. No Injured Reported,1.0,Waymo drove into standing water causing damage to itself.
30270-11543,0.0,SUV,Rear,Front Left|Right,Property Damage. No Injured Reported,0.0,Waymo was parked when a passing SUV struck it.
30270-11544,7.0,Passenger Car,Rear,Front Left,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by a vehicle splitting lanes while slowing for a red light.
30270-11545,15.0,Passenger Car,Front Right,Left,Property Damage. No Injured Reported,0.0,Waymo struck a vehicle that ran a red light despite applying hard braking.
30270-11547,0.0,Heavy Truck,Rear,Left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a garbage truck when the truck struck it while passing.
30610-11563,0.0,Pickup Truck,Rear,Front Left,Property Damage. No Injured Reported,0.0,Zoox was stationary waiting to turn when a pickup truck illegally passed it and struck it.
30270-11546,29.0,Other Fixed Object,Front Right,,Property Damage. No Injured Reported,1.0,Waymo drove into a fallen utility line hanging in its lane.
30270-11525,0.0,Heavy Truck,Left,Right,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a truck making an illegal right turn from the left lane when the truck struck it.
30270-11516,13.0,Heavy Truck,Left,Rear Right,Property Damage. No Injured Reported,0.0,Waymo was passing a stationary truck when the truck unexpectedly reversed into it.
30270-11508,0.0,Pickup Truck,Rear,Left,Property Damage. No Injured Reported,0.0,Waymo was stationary when a passing pickup truck struck it.
30270-11501,7.0,Pickup Truck,Right,Left,Property Damage. No Injured Reported,0.0,Waymo struck a door that was opened into its path by a parked vehicle's driver.
30610-11513,0.0,Non-Motorist: Cyclist,Rear Left,,No Injured Reported,0.0,Zoox braked to yield to an e-cyclist who then veered into the roadway and struck the nearly stopped AV.
13781-11507,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Redacted narrative; SV speed was 0
30270-11452,0.0,Non-Motorist: Scooter - Skateboard,Right,,Minor W/O Hospitalization,0.0,Waymo passenger opened their door into the path of a passing scooterist. AV itself not at fault.
30270-11327,0.0,Passenger Car,Rear Right,Front Right,Minor W/O Hospitalization,0.0,Waymo was rear-ended by another vehicle while stopped at a red light.
30270-11455,0.0,SUV,Rear,Left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to an SUV when the SUV struck it while passing.
30270-11451,3.0,Heavy Truck,Front Left,Front,Property Damage. No Injured Reported,0.0,Waymo was maneuvering around a truck when the truck pulled forward into its lane and struck it.
30270-11468,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by an SUV while stopped at a stop sign.
30270-11428,0.0,SUV,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by an SUV while stopped to yield to an emergency vehicle.
30270-11426,5.0,"Other, see Narrative",Front,Unknown,Property Damage. No Injured Reported,1.0,AV struck shopping carts pushed by pedestrian
30270-11421,0.0,Passenger Car,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped in traffic for a red light.
30270-11414,0.0,Passenger Car,Rear Left,Front,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to traffic when another vehicle changed lanes into it.
30270-11422,7.0,"Other, see Narrative",Bottom,Unknown,Property Damage. No Injured Reported,1.0,Waymo drove over a dumbbell in its lane.
30270-11415,0.0,Pickup Truck,Rear Right,Front Right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by a pickup truck while stopped at a red light.
30270-11379,7.0,Other Fixed Object,Front Right|Bottom,,Property Damage. No Injured Reported,1.0,Waymo drove over a piece of concrete attached to a chain at a parking lot entrance.
