reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-11955,0,Van,rear,rear,Property Damage. No Injured Reported,0,AV stationary yielding; van sideswiped it on narrow street
30270-11992,0,SUV,right,left,Property Damage. No Injured Reported,0,AV stopped with door open; SUV passing hit the open door; not AV system fault
30270-11841,0,Passenger Car,rear-right,front-right,Moderate W/ Hospitalization,0,AV stationary at stop sign; rear-ended by passenger car
30270-11998,1,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV slowing for yellow light; rear-ended by passenger car
30270-12011,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV stopped; car behind failed to stop and rear-ended AV
30270-11987,0,Pickup Truck,rear-right,front-right,Property Damage. No Injured Reported,0,AV stationary at red light; rear-ended by pickup truck
30270-12042,0,Heavy Truck,front-right,rear-right,Property Damage. No Injured Reported,0,AV stationary; heavy truck reversed into stopped AV
30270-11932,0,SUV,front,rear-right,Property Damage. No Injured Reported,0,AV stationary; SUV reversed into stopped AV in parking lot
30270-11988,0,Heavy Truck,left,left,Property Damage. No Injured Reported,0,AV stationary; heavy truck crossed center line into AV
30270-11888,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV drove over curb in parking lot damaging undercarriage
30270-11994,0,SUV,left,right,Property Damage. No Injured Reported,0,AV parked; passenger opened door into path of passing SUV; not AV system fault
30270-11940,6,Pickup Truck,rear,rear-right,Property Damage. No Injured Reported,0,Pickup reversed from parking into intersection hitting AV
30270-11933,40,SUV,right,front,Property Damage. No Injured Reported,0,SUV changed lanes into AV's lane without signaling
30270-11953,14,Passenger Car,rear-left,front,Property Damage. No Injured Reported,0,Parked car pulled out into AV's lane of travel
30270-11907,24,SUV,rear-left,front-left,Property Damage. No Injured Reported,0,SUV entered AV lane from parking lot exit
30270-11861,18,Passenger Car,rear-right,front-right,Minor W/ Hospitalization,0,AV rear-ended by passenger car while proceeding straight
30270-12018,0,Pickup Truck,front-right,rear-right,Property Damage. No Injured Reported,0,Pickup truck reversed into stationary AV
30270-11956,0,Passenger Car,front-right,rear-right,Property Damage. No Injured Reported,0,Passenger car reversed into stationary AV at red light
30270-11892,28,SUV,right,front,Property Damage. No Injured Reported,0,SUV entered AV lane from parking lot
30270-11954,0,Bus,rear,right,Property Damage. No Injured Reported,0,Bus sideswiped stationary AV while changing lanes
30270-11928,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV in traffic queue
30270-12046,5,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.9,AV drove into movable traffic barrier in parking lot
30270-13053,0,Passenger Car,front,rear-left,Minor W/O Hospitalization,0,Passenger car reversed into stationary AV
30270-12044,4,"Other, see Narrative",rear-left,unknown,Property Damage. No Injured Reported,0.3,AV proceeded forward into opening gate
30270-11906,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-11865,0,Heavy Truck,rear,front-left,No Injured Reported,0,Heavy truck reversed into stationary AV
30270-12007,0,Heavy Truck,rear-left,left,Property Damage. No Injured Reported,0,Heavy truck turned into stationary AV
30270-11874,2,Passenger Car,rear-left,front,Property Damage. No Injured Reported,0,Passenger car hit AV from behind while AV was slowing
30270-12050,11,Non-Motorist: Cyclist,rear-right,,Minor W/ Hospitalization,0.1,Cyclist rear-ended AV that was braking for traffic
30270-11836,1,Heavy Truck,front-left,rear,Property Damage. No Injured Reported,0.8,AV hit parked heavy truck trailer while passing
30270-11860,0,Pickup Truck,rear-right,front-right,Property Damage. No Injured Reported,0,Pickup truck rear-ended stationary AV
30270-12063,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,Passenger car sideswiped stationary AV while passing
30270-11931,0,"Other, see Narrative",rear,left,Property Damage. No Injured Reported,0,Motorhome sideswiped stationary parked AV
30270-11930,0,Pickup Truck,rear-right,front-right,Property Damage. No Injured Reported,0,Pickup truck rear-ended stationary AV at red light
30270-12045,2,Passenger Car,rear,front,Property Damage. No Injured Reported,0,Oncoming car crossed center line and hit AV
30270-11837,0,SUV,rear,left,Property Damage. No Injured Reported,0,SUV hit stationary AV on narrow street
30270-11951,9,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit raised pavement in parking lot
30270-11960,0,Passenger Car,left,right,Property Damage. No Injured Reported,0,Passenger opened door into passing car while AV stopped; not AV system fault
30270-11957,0,Heavy Truck,front,front-left,Property Damage. No Injured Reported,0.2,AV stopped partially between lanes; truck hit it
30270-11883,0,Bus,front-left,rear,Property Damage. No Injured Reported,0,Bus reversed into stationary AV while parallel parking
30270-12019,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,Heavy truck sideswiped stationary AV on narrow street
30270-11842,0,SUV,rear,right,Property Damage. No Injured Reported,0,Passenger opened door into passing SUV while AV parked; not AV system fault
30270-11905,0,Heavy Truck,front,right,Property Damage. No Injured Reported,0.1,Heavy truck trailer hit stationary AV in parking lot
30270-13056,0,"Other, see Narrative",unknown,unknown,Unknown,0.3,AV stopped in lane to change lanes causing chain rear-end
30270-11864,0,SUV,rear-right,front-right,Minor W/O Hospitalization,0,SUV intentionally rear-ended stationary AV twice
30270-12035,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit speed bump
30270-11884,25,Passenger Car,rear-right,front,Property Damage. No Injured Reported,0,Passenger car rear-ended AV from behind
30270-11936,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at inoperative light
30270-11849,0,SUV,rear,front-right,Unknown,0,SUV hit parked AV at curb
30270-13028,0,Passenger Car,front-left,rear,Property Damage. No Injured Reported,0,Passenger car reversed into stationary AV
30270-11995,4,Pickup Truck,front,right,Property Damage. No Injured Reported,0.1,Pickup truck cut right from transit lane into turning AV
30270-11904,0,SUV,rear,front-left,Property Damage. No Injured Reported,0.15,AV stopped partially in lane during lane change; rear-ended
30270-13025,1,Passenger Car,rear,front-left,Property Damage. No Injured Reported,0,Passenger car rear-ended slowing AV from behind
30270-12070,5,Animal,rear-left,,No Injured Reported,0.8,AV ran over cat that was under the vehicle
30270-11887,7,SUV,rear,right,Property Damage. No Injured Reported,0,SUV passenger opened door into AV proceeding on green
30270-13161,4,Non-Motorist: Pedestrian,rear-left,,Moderate W/ Hospitalization,0,Passenger exited moving AV; tire stopped on their foot; not AV system fault
30270-13197,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-13236,0,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,SUV rear-ended stationary AV at red light
30270-13164,0,Passenger Car,front,rear-left,Property Damage. No Injured Reported,0,Passenger car reversed out of stall into parked AV
30270-13060,0,Passenger Car,front,front,Minor W/ Hospitalization,0,Wrong-way car hit stationary AV head-on
30270-13065,0,SUV,rear-right,front-right,Minor W/ Hospitalization,0,Chain reaction rear-end pushed SUV into stationary AV
30270-13102,9,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended AV slowing for stop sign
30270-13194,0,Passenger Car,left,right,Property Damage. No Injured Reported,0,Passenger car sideswiped parked AV at curb
30270-13129,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-13128,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended parked AV
30270-12051,25,SUV,front,front,Minor W/ Hospitalization,0,Oncoming SUV crossed center line into AV lane
30270-13204,0,SUV,rear-right,front-left,Property Damage. No Injured Reported,0,SUV rear-ended stationary AV at red light
30270-13199,0,Pickup Truck,rear,front-left,Property Damage. No Injured Reported,0,Pickup truck rear-ended stationary AV at red light
30270-13130,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Chain reaction rear-end pushed car into stationary AV
30270-12047,1,SUV,rear-right,front,Property Damage. No Injured Reported,0,SUV rear-ended AV slowing for red light
30270-13099,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car lane-changed into stationary AV
30270-13148,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-13090,1,"Other, see Narrative",front-right,unknown,Property Damage. No Injured Reported,0.3,AV drove forward while gate was swinging open into it
30270-13079,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0.1,AV stopped in intersection for cyclist; rear-ended
30270-13201,0,First Responder Vehicle,front-right,rear-right,Property Damage. No Injured Reported,0,Police SUV reversed into stationary AV
30270-13063,0,SUV,front-right,rear-right,Minor W/O Hospitalization,0,SUV deliberately reversed into stationary AV
30270-13144,0,Pickup Truck,rear,front-left,Property Damage. No Injured Reported,0,Pickup truck hit parked AV at curb
30270-13159,0,Heavy Truck,front-right,rear-right,Property Damage. No Injured Reported,0,Heavy truck reversed into stationary AV
30270-13126,0,Heavy Truck,front,rear,Property Damage. No Injured Reported,0,Heavy truck trailer sideswiped stationary AV
30270-12049,0,Heavy Truck,front-right,rear-right,Property Damage. No Injured Reported,0,Heavy truck reversed into stationary AV
30270-13067,10,Pickup Truck,rear-left,rear-left,Property Damage. No Injured Reported,0,Pickup truck reversed into AV while AV was passing
30270-13206,0,Heavy Truck,rear,rear,Property Damage. No Injured Reported,0,Heavy truck sideswiped stationary AV on narrow street
30270-13085,33,Passenger Car,left,front-right,Property Damage. No Injured Reported,0,Car made illegal left turn into AV going straight
30270-13246,1,Other Fixed Object,front-left,,Property Damage. No Injured Reported,0.9,AV reversed into parking bollard
30270-13024,5,Passenger Car,left,rear-right,Property Damage. No Injured Reported,0.05,Passenger car reversed into AV that was passing behind
30270-13198,0,Passenger Car,rear-right,front-right,Unknown,0,Passenger car rear-ended stationary AV at red light
30270-13251,2,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended AV slowing for pedestrians
30270-13055,14,SUV,rear-left,front-left,Property Damage. No Injured Reported,0,SUV turned left into AV lane of travel
30270-13276,13,SUV,rear,front-left,Property Damage. No Injured Reported,0,SUV hit AV from behind while AV slowed for tree branch
30270-12061,1,SUV,rear-right,front-right,Property Damage. No Injured Reported,0.1,AV braked for birds; rear-ended by SUV
30270-13023,11,Pickup Truck,front,right,Property Damage. No Injured Reported,0,Pickup truck changed lanes into AV
30270-13235,0,Van,rear-right,front-right,Property Damage. No Injured Reported,0,Van rear-ended stationary AV at stop sign
30270-13100,0,Van,rear-right,front-right,Minor W/O Hospitalization,0.1,AV stopped at green light before right turn; rear-ended
30270-13091,0,"Other, see Narrative",rear-right,unknown,Property Damage. No Injured Reported,0.4,AV drove forward while tow truck was lifting it
30270-13089,0,Bus,front-left,rear,Property Damage. No Injured Reported,0,Bus hit stationary AV while parking maneuvering
30270-13254,0,Bus,front-right,rear-right,Property Damage. No Injured Reported,0,Bus reversed into stationary AV
30270-13096,30,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.5,AV drove through low-hanging suspended wire
30270-12054,0,Heavy Truck,rear,front,Property Damage. No Injured Reported,0,Garbage truck sideswiped stationary AV on narrow street
30270-12048,17,SUV,left,front,Minor W/O Hospitalization,0,SUV made illegal unprotected left turn into AV
30270-13269,15,Pickup Truck,left,front-left,Property Damage. No Injured Reported,0.8,AV turned left from wrong lane into pickup truck
30270-13238,0,Passenger Car,front-right,rear-right,Property Damage. No Injured Reported,0,Passenger car reversed into stationary AV
30270-13373,22,Passenger Car,right,front-right,Property Damage. No Injured Reported,0.1,Car exited driveway into AV passing on the street
30270-13190,0,Passenger Car,rear-right,front-right,Minor W/O Hospitalization,0,Passenger car rear-ended stationary AV at red light
30270-12055,0,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,SUV rear-ended stationary AV at red light
30270-13162,0,Heavy Truck,rear-right,front-right,Property Damage. No Injured Reported,0.15,AV stopped for fake stop sign; rear-ended by truck
30270-13274,0,SUV,rear,right,Property Damage. No Injured Reported,0,SUV sideswiped stationary AV while passing
30270-13312,0,SUV,front-left,left,Property Damage. No Injured Reported,0,SUV sideswiped stationary AV while passing
30270-13054,2,Pickup Truck,rear-right,front-right,Property Damage. No Injured Reported,0,Pickup truck rear-ended AV near stop sign
30270-13256,12,Other Fixed Object,front-right,,Property Damage. No Injured Reported,0.6,AV drove into fallen utility line in travel lane
30270-13062,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV
30270-13240,23,Passenger Car,rear-left,front,Property Damage. No Injured Reported,0,Passenger car changed lanes into AV
30270-13311,0,SUV,left,rear-right,Property Damage. No Injured Reported,0,SUV reversed out of parking into stationary AV
30270-13095,30,"Other, see Narrative",front-right,unknown,Property Damage. No Injured Reported,0.2,AV hit tree branch that fell from truck ahead
30270-13165,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV yielding to ped
30270-13058,25,Pickup Truck,rear-left,front,Property Damage. No Injured Reported,0.1,Pickup truck pulled from curb into AV changing lanes
30270-13250,0,Heavy Truck,front-right,rear-left,Property Damage. No Injured Reported,0,Heavy truck reversed into stationary AV
30270-13133,1,Heavy Truck,rear-right,front-right,Property Damage. No Injured Reported,0,Heavy truck rear-ended AV slowing for left turn
30270-12056,2,Motorcycle,rear-left,front-right,Property Damage. No Injured Reported,0,Motorcycle rear-ended AV slowing for pedestrian
30270-13066,0,Bus,rear,right,Property Damage. No Injured Reported,0,Bus sideswiped stationary AV while passing
30270-13241,0,Bus,left,right,Property Damage. No Injured Reported,0,Bus sideswiped stationary AV while turning left
30270-13082,0,Bus,front,right,Property Damage. No Injured Reported,0,Bus sideswiped stationary AV while proceeding forward
30270-13160,8,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.9,AV undercarriage hit pavement at parking lot entrance
30270-13167,2,Passenger Car,rear-right,front-right,Unknown,0,Passenger car rear-ended slowly moving AV at stop sign
30270-13243,0,Bus,rear,right,Property Damage. No Injured Reported,0,Bus sideswiped parked AV at curb
30270-13310,23,Van,rear-left,front,Property Damage. No Injured Reported,0,Mail truck pulled from curb into AV lane
30270-13192,0,Passenger Car,rear,front-left,Minor W/ Hospitalization,0,Passenger car rear-ended stationary AV at stop sign
30270-13068,0,Bus,left,right,Property Damage. No Injured Reported,0,Bus sideswiped stationary AV parked at curb
30270-13163,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at red light
30270-13242,0,Bus,rear,right,Property Damage. No Injured Reported,0,Bus sideswiped stationary AV while passing
30270-13247,0,Passenger Car,front-right,rear-right,Property Damage. No Injured Reported,0,Passenger car reversed into stationary AV
30270-13080,0,Bus,rear,right,Property Damage. No Injured Reported,0,Bus sideswiped parked AV while passing
30270-13268,24,Passenger Car,rear-left,front,Property Damage. No Injured Reported,0,Passenger car turned right into AV lane of travel
30270-13064,16,Passenger Car,front,right,Property Damage. No Injured Reported,0.1,Car made unprotected left turn; AV braked and hit SUV
30270-13244,0,Passenger Car,rear-right,front-right,Minor W/O Hospitalization,0,Passenger car rear-ended stationary AV at red light
30270-13135,0,Heavy Truck,rear-left,right,Property Damage. No Injured Reported,0,Heavy truck reversed into stationary AV in parking lot
30270-13088,2,SUV,rear,front-left,Property Damage. No Injured Reported,0,SUV rear-ended AV during right turn at intersection
30270-13239,1,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended AV turning left at stop sign
30270-13270,20,Animal,front-left,,Property Damage. No Injured Reported,0.7,AV hit domestic animal in its lane of travel
30270-13196,20,Passenger Car,rear-left,front,Property Damage. No Injured Reported,0,Passenger car changed lanes into AV
30270-13081,21,Passenger Car,rear,front-left,Property Damage. No Injured Reported,0,Passenger car changed lanes into AV from turn lane
30270-13137,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Passenger car rear-ended stationary AV at stop sign
30270-13205,0,SUV,rear,right,Property Damage. No Injured Reported,0,Passenger opened door into passing SUV while AV parked; not AV system fault
30270-13092,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,Chain reaction rear-end pushed car into stationary AV
30270-13202,7,SUV,rear-left,rear,Property Damage. No Injured Reported,0.15,AV passed SUV which then reversed into AV
30270-13155,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV was parked; bus hit stationary AV while turning
30270-12060,0,Passenger Car,front-right,rear-left,Property Damage. No Injured Reported,0,AV was stopped; car in front reversed into AV
30270-13195,0,SUV,rear-right,front-right,Minor W/O Hospitalization,0,AV was stopped; chain reaction rear-end pushed SUV into AV
30270-13193,39,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.9,AV drove over fallen street sign in its lane at 39 mph
30270-13127,0,Heavy Truck,rear,rear,Property Damage. No Injured Reported,0,AV was stopped; truck sideswiped stationary AV while passing
30270-13084,2,SUV,front,right,Property Damage. No Injured Reported,0.2,Both AV and SUV were moving; SUV entered AV lane but AV also pulled out
30270-13255,4,Passenger Car,left,rear-right,Property Damage. No Injured Reported,0,AV was passing stopped car; that car reversed into AV
30270-13189,0,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at stop sign; rear-ended by SUV
30270-13275,0,Passenger Car,rear,front-left,Property Damage. No Injured Reported,0,AV was stopped at curb; rear-ended by approaching car
30270-13515,0,Passenger Car,front-right,rear-right,Property Damage. No Injured Reported,0,AV was stopped; car in front reversed into stationary AV
30270-13331,0,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at flashing red; rear-ended by SUV
30270-13363,9,SUV,rear,front,Property Damage. No Injured Reported,0.1,Wrong-way vehicle hit AV; AV braked and maneuvered to avoid
30270-13301,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0,AV stopped to yield on narrow street; passing car hit it
30270-13538,0,Passenger Car,left,right,Property Damage. No Injured Reported,0,AV was stopped; passenger opened door and passing car hit it; not AV system fault
30270-13399,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; chain-reaction rear-end collision
30270-13370,34,Passenger Car,rear-left,front,Minor W/O Hospitalization,0,Other car turned right into AV lane; car at fault
30270-13495,0,SUV,rear-right,front-right,Minor W/ Hospitalization,0,AV was stopped in traffic; rear-ended by SUV
30270-13410,0,Pickup Truck,front-right,rear,Property Damage. No Injured Reported,0,AV was stopped; pickup reversed into stationary AV while parking
30270-13384,0,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; rear-ended by SUV
30270-13309,0,Passenger Car,rear,front-left,Property Damage. No Injured Reported,0,AV was parked for pickup; car passing hit stationary AV
30270-13323,0,SUV,front,rear-left,Property Damage. No Injured Reported,0,AV was stopped; SUV in front reversed into stationary AV
30270-13302,0,First Responder Vehicle,rear-left,right,Property Damage. No Injured Reported,0,AV was stopped; fire truck hit stationary AV while turning
30270-13403,13,SUV,front,front-left,Property Damage. No Injured Reported,0,Both turning left in adjacent lanes; SUV crossed into AV lane
30270-13542,0,Heavy Truck,right,rear,Property Damage. No Injured Reported,0,AV was stopped; heavy truck reversed into stationary AV
30270-13509,18,Other Fixed Object,front-right,,Property Damage. No Injured Reported,0.8,AV drove into fallen utility line hanging in travel lane
30270-13506,25,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.8,AV drove over debris in roadway at 25 mph
30270-13447,7,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.5,Dolly fell from truck ahead; AV was following and hit it
30270-13507,0,Heavy Truck,front,right,Property Damage. No Injured Reported,0.1,AV stopped; truck turned right from left lane into AV lane
30270-13300,0,Heavy Truck,left,right,Property Damage. No Injured Reported,0,AV was stopped; oversized truck sideswiped stationary AV
30270-13450,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV was parked; SUV sideswiped stationary AV while passing
30270-13510,15,Passenger Car,rear-left,front,Property Damage. No Injured Reported,0.2,Both changing lanes simultaneously; other car entered AV lane
30270-13407,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV was stopped; box truck sideswiped stationary AV passing
30270-13267,6,"Other, see Narrative",right,rear-right,Property Damage. No Injured Reported,0,AV was proceeding; golf cart reversed into AV from parking stall
30270-13395,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; rear-ended by car
30270-13371,3,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0.1,AV was slowing; rear-ended by car following too closely
30270-13514,25,Other Fixed Object,front-right,,Property Damage. No Injured Reported,0.8,AV drove into fallen utility line hanging in travel lane
30270-13327,0,Heavy Truck,front-right,rear-right,Property Damage. No Injured Reported,0,AV was stopped; heavy truck reversed into stationary AV
30270-13443,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit pavement; should detect road conditions
30270-13277,0,"Other, see Narrative",front-right,rear-right,Property Damage. No Injured Reported,0,AV was stopped; street sweeper reversed into stationary AV
30270-13369,2,Passenger Car,rear-left,left,Property Damage. No Injured Reported,0,Car behind AV changed lanes and sideswiped AV
30270-13416,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; rear-ended by car
30270-13278,0,Heavy Truck,front,rear-left,Property Damage. No Injured Reported,0,AV was stopped; heavy truck reversed into stationary AV
30270-13513,0,Heavy Truck,front,rear-left,Property Damage. No Injured Reported,0.1,AV stopped for truck but followed too soon; truck reversed again
30270-13364,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped yielding to pedestrian; rear-ended by car
30270-13548,12,Heavy Truck,rear,front-left,Property Damage. No Injured Reported,0,Both turning right; box truck crossed into AV turn lane
30270-13388,0,Passenger Car,front,front,Minor W/O Hospitalization,0,AV stopped to yield on narrow street; car hit stationary AV
30270-13320,0,Passenger Car,rear,front-left,Property Damage. No Injured Reported,0,AV was stopped; car behind drove into stationary AV
30270-13554,0,Heavy Truck,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped in traffic; rear-ended by heavy truck
30270-13512,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow street; truck sideswiped stationary AV
30270-13405,12,Passenger Car,rear-left,front,Property Damage. No Injured Reported,0,Other car went straight from right-turn-only lane into AV
30270-13324,0,Heavy Truck,left,right,Property Damage. No Injured Reported,0,AV was stopped in traffic; truck sideswiped stationary AV
30270-13448,0,Van,front,rear,Property Damage. No Injured Reported,0,AV was stopped; van reversed into stationary AV
30270-13279,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; car behind drove into AV
30270-13452,0,Heavy Truck,front-right,right,Property Damage. No Injured Reported,0,AV was stopped; truck reversed into stationary AV while parking
30270-13372,9,Passenger Car,rear-right,front-right,Minor W/ Hospitalization,0.2,AV slowed and changed lanes for dog; rear-ended by car
30270-13511,0,Van,rear,right,Property Damage. No Injured Reported,0.1,AV stopped at red for 6 min; van sideswiped while passing
30270-13539,0,First Responder Vehicle,rear,left,Property Damage. No Injured Reported,0,AV was stopped; fire engine hit stationary AV while turning
30270-13540,0,Pickup Truck,rear-left,right,Property Damage. No Injured Reported,0,AV was stopped in parking lot; pickup truck passed and hit it
30270-13489,1,Heavy Truck,front-right,rear-right,Property Damage. No Injured Reported,0.1,AV was reversing but truck reversed faster into AV
30270-13467,9,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.9,AV hit speed bump/pavement change in parking lot
30270-13326,0,Pickup Truck,rear,right,Property Damage. No Injured Reported,0,AV was parked for pickup; truck sideswiped stationary AV
30270-13564,0,Non-Motorist: Scooter - Skateboard,rear-left,,Property Damage. No Injured Reported,0,AV was stopped yielding to pedestrians; scooter rear-ended AV
30270-13486,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0.15,AV stopped suddenly after bird collision; rear-ended by car
30270-13485,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit pavement entering parking lot driveway
30270-13487,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.9,AV undercarriage hit pavement entering parking lot driveway
30270-13365,0,Van,left,right,Property Damage. No Injured Reported,0,AV was stopped in traffic; van mirror hit AV mirror passing
30270-13451,0,Pickup Truck,rear,rear,Property Damage. No Injured Reported,0,AV stopped to yield on narrow street; truck hit stationary AV
30270-13408,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV was stopped; car sideswiped stationary AV while passing
30270-13409,20,SUV,rear,front-left,Property Damage. No Injured Reported,0,Both turning left in adjacent lanes; SUV crossed into AV lane
30270-13449,0,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red; car behind drove into stationary AV
30270-13396,2,SUV,front,front-left,Property Damage. No Injured Reported,0.2,AV began moving into road as SUV passed; shared fault
30270-13444,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow street; car sideswiped stationary AV
30270-13453,0,Bus,front-right,rear-right,Property Damage. No Injured Reported,0,AV was stopped; bus reversed into stationary AV
30270-13361,0,Heavy Truck,rear,front,Property Damage. No Injured Reported,0,AV was stopped at red; truck making wide turn hit stationary AV
30270-13401,0,Passenger Car,front-right,rear-right,Property Damage. No Injured Reported,0,AV was stopped; car in front reversed into stationary AV
30270-13325,9,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.9,AV undercarriage hit elevated sidewalk-level street entrance
30270-13322,0,Motorcycle,left,front-right,Property Damage. No Injured Reported,0,AV was stopped; cyclist ran stop sign and hit stationary AV
30270-13287,0,Pickup Truck,rear-right,front-right,Minor W/O Hospitalization,0.1,AV stopped for possible emergency vehicle; rear-ended by truck
30270-13557,0,Heavy Truck,front-right,rear-right,Property Damage. No Injured Reported,0,AV was stopped; heavy truck reversed into stationary AV
30270-13549,0,SUV,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at yellow/red light; rear-ended by SUV
30270-13454,3,"Other, see Narrative",front,right,Property Damage. No Injured Reported,0.9,AV merged left into path of cable car on fixed tracks; AV should yield to rail vehicle
30270-13484,22,SUV,rear-left,front,No Injured Reported,0,SUV turned right without stopping at stop sign into AV path
30270-13445,0,Passenger Car,front-right,rear-right,Property Damage. No Injured Reported,0,AV was parked; car reversed into parked AV while parking
30270-13303,0,SUV,rear-right,front-left,Property Damage. No Injured Reported,0,AV was stopped; chain reaction rear-end pushed SUV into AV
30270-13541,0,Pickup Truck,front,front-left,Property Damage. No Injured Reported,0.2,AV stopped mid-lane-change; truck behind hit AV in new lane
30270-13400,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0,AV was stopped for pickup; car sideswiped stationary AV
30270-13321,0,Motorcycle,right,front,Property Damage. No Injured Reported,0,AV was parked; passenger opened door into passing motorcycle; not AV system fault
30270-13307,9,Pickup Truck,front,front-left,Property Damage. No Injured Reported,0.15,Both turning right; truck crossed in front of AV; AV close to curb
30270-13340,0,Pickup Truck,rear-left,rear,Property Damage. No Injured Reported,0,AV was stopped; truck reversed out of parking lot into AV
30270-13402,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; rear-ended by car
30270-13491,0,Van,rear-right,front-right,Minor W/ Hospitalization,0,AV was parked at curb; van rear-ended stationary AV
30270-13490,9,SUV,rear-right,front-right,Minor W/O Hospitalization,0,AV was slowing for flashing red; rear-ended by accelerating SUV
30270-13488,22,Passenger Car,right,front-right,Minor W/ Hospitalization,0.1,Other car ran stop sign into intersection hitting AV side
30270-13308,35,Pickup Truck,rear,front-left,Property Damage. No Injured Reported,0,Pickup truck sideswiped AV while changing lanes erratically
30270-13442,0,Passenger Car,rear-right,front-right,Property Damage. No Injured Reported,0,AV was stopped at red light; rear-ended by car
30270-13328,7,SUV,rear,front-left,Property Damage. No Injured Reported,0,SUV passed AV on left while AV was turning right with signal
