reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-11882,0,SUV,rear,left,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing SUV.
30610-13123,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,AV was slowing to yield and was rear-ended by a distracted driver.
30270-13089,0,Bus,front left,rear,Property Damage. No Injured Reported,0.0,AV was stationary and a bus reversed into it.
30270-13067,10,Pickup Truck,rear left,rear left,Property Damage. No Injured Reported,0.0,AV was passing a stopped pickup which then reversed into the AV.
30270-13065,0,SUV,rear right,front right,Minor W/ Hospitalization,0.0,AV was stationary and hit in a chain reaction rear-end collision.
30270-13079,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,AV stopped for a cyclist running a red light and was rear-ended.
30270-13081,21,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.0,A passenger car changed lanes into the AV.
30270-13068,0,Bus,left,right,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a bus proceeding from a stop.
30270-13064,16,Passenger Car,front,right,Property Damage. No Injured Reported,0.0,A passenger car made an unprotected left turn into the AV's path.
30270-13063,0,SUV,front right,rear right,Minor W/O Hospitalization,0.0,AV was stationary and an SUV reversed into it twice.
30270-13060,0,Passenger Car,front,front,Minor W/ Hospitalization,0.0,AV was stationary and hit by a wrong-way driver.
30270-13062,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,AV stopped to yield and was rear-ended.
30270-13080,0,Bus,rear,right,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing bus.
30270-13055,14,SUV,rear left,front left,Property Damage. No Injured Reported,0.0,An SUV turned left into the AV's lane.
30270-13054,2,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,AV was rear-ended after stopping at a stop sign.
30270-13058,25,Pickup Truck,rear left,front,Property Damage. No Injured Reported,0.0,A pickup truck pulled away from the curb into the AV.
30270-13024,5,Passenger Car,left,rear right,Property Damage. No Injured Reported,0.0,AV was passing behind a stopped car that reversed into it.
30270-12054,0,Heavy Truck,rear,front,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing garbage truck.
30270-12055,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,AV was stationary and rear-ended.
30270-13023,11,Pickup Truck,front,right,Property Damage. No Injured Reported,0.0,A pickup truck changed lanes into the AV within an intersection.
30270-12061,1,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,AV slowed for birds and was rear-ended.
30270-12048,17,SUV,left,front,Minor W/O Hospitalization,0.0,An SUV made an unprotected left turn into the AV.
30270-12056,2,Motorcycle,rear left,front right,Property Damage. No Injured Reported,0.0,AV slowed for a pedestrian and was rear-ended by a motorcycle.
30270-12051,25,SUV,front,front,Minor W/ Hospitalization,0.0,An SUV crossed the center line into the AV.
30270-12060,0,Passenger Car,front right,rear left,Property Damage. No Injured Reported,0.0,AV was stationary and a passenger car reversed into it.
30270-12047,1,SUV,rear right,front,Property Damage. No Injured Reported,0.0,AV was slowing for a red light and was rear-ended.
30270-12049,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0.0,AV was stationary and a heavy truck reversed into it.
30270-12059,0,"Other, see Narrative",rear,left,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing tow truck.
30270-12052,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0.0,AV was parked and hit by a passing car.
30270-12053,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,AV stopped for debris and was rear-ended.
30270-12045,2,Passenger Car,rear,front,Property Damage. No Injured Reported,0.0,A passenger car crossed the center line into the AV.
30270-12044,4,"Other, see Narrative",rear left,unknown,Property Damage. No Injured Reported,1.0,AV proceeded straight while a gate was swinging open and was hit by the gate.
30270-12018,0,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0.0,AV was stationary and a pickup truck reversed into it.
30270-12035,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,1.0,AV undercarriage hit a speed bump.
30270-12050,11,Non-Motorist: Cyclist,rear right,,Minor W/ Hospitalization,0.0,AV was braking for traffic and was rear-ended by a cyclist.
30270-12013,0,Heavy Truck,front left,left,Property Damage. No Injured Reported,0.0,AV was stationary and hit by a passing heavy truck.
30270-12012,1,Pickup Truck,rear,front left,Minor W/O Hospitalization,0.0,Waymo AV was rear-ended while slowing for traffic.
30270-12011,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary.
30270-12007,0,Heavy Truck,rear left,left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a heavy truck turned into it.
30270-11998,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while slowing for a red light.
30270-11996,20,"Other, see Narrative",front right + rear right + bottom,unknown,Property Damage. No Injured Reported,1.0,Waymo AV drove into standing water.
30270-11997,0,"Other, see Narrative",unknown,unknown,Unknown,0.0,Waymo AV was stopped and not involved in the collision between the SUV and pickup truck.
30270-11994,0,SUV,left,right,Property Damage. No Injured Reported,0.0,Passenger opened door into passing traffic. AV itself not at fault.
30270-11995,4,Pickup Truck,front,right,Property Damage. No Injured Reported,0.0,Pickup truck made an illegal pass and right turn from a transit-only lane hitting the Waymo AV.
30270-11992,0,SUV,right,left,Property Damage. No Injured Reported,0.0,SUV passed on the right and hit the open door of the stationary Waymo AV.
30270-11987,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11962,2,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended in stop-and-go traffic.
30270-11936,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stopped for inoperative traffic lights.
30270-11951,9,Other Fixed Object,bottom,,Property Damage. No Injured Reported,1.0,Waymo AV drove over raised pavement damaging its undercarriage.
30270-11940,6,Pickup Truck,rear,rear right,Property Damage. No Injured Reported,0.0,Pickup truck reversed into the intersection and hit the Waymo AV.
30270-11930,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11931,0,"Other, see Narrative",rear,left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing motorhome hit it.
30270-11929,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended in a chain reaction crash while stopped for an emergency vehicle.
30270-11926,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11908,36,SUV,rear left,front,Minor W/O Hospitalization,0.0,SUV changed lanes into the Waymo AV.
30270-11925,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing heavy truck's trailer hit it.
30270-11924,0,Heavy Truck,rear,right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing heavy truck hit it.
30270-11904,0,SUV,rear,front left,Property Damage. No Injured Reported,0.5,AV stopped abruptly while straddling lanes
30270-11905,0,Heavy Truck,front,right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a turning heavy truck's trailer hit it.
30270-11892,28,SUV,right,front,Property Damage. No Injured Reported,0.0,SUV entered the roadway and crossed into the Waymo AV's lane.
30270-11888,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,1.0,Waymo AV drove over a curb causing damage to itself.
30610-11902,1,Heavy Truck,top + rear,front,Property Damage. No Injured Reported,0.0,Box truck made an unprotected left turn into the path of the Zoox AV.
30270-11850,1,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while slowing for an emergency vehicle.
30270-11765,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11853,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing heavy truck's trailer hit it.
30270-11761,0,Bus,rear,right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a reversing bus hit it.
30270-11840,26,Animal,front right,,Unknown,0.0,Animal darted into the street from behind a parked vehicle unavoidable.
30270-11759,1,Pickup Truck,front,front left,Property Damage. No Injured Reported,0.5,AV changed lanes closely in front of another vehicle
30270-11718,17,Passenger Car,front,rear left,Property Damage. No Injured Reported,0.0,Passenger car made a sudden right turn across the Waymo AV's path.
30270-11717,3,Passenger Car,rear,left,Property Damage. No Injured Reported,0.0,Passenger car made a wide turn into the Waymo AV's lane.
30270-11715,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a heavy truck reversed into it.
30270-11724,0,Pickup Truck,left,left,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a passing pickup truck hit it.
30270-11769,12,SUV,rear,front right,Property Damage. No Injured Reported,0.0,SUV pulled out of a driveway into the side of the Waymo AV.
30270-11831,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11795,32,Passenger Car,left,right,Property Damage. No Injured Reported,0.0,Passenger car changed lanes into the Waymo AV.
30270-11790,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stopped to yield to another vehicle.
30270-11768,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a stop sign.
30270-11851,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary yielding to a forklift.
30270-11852,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a tow truck reversed into it.
30270-11805,8,Other Fixed Object,front right,,Property Damage. No Injured Reported,1.0,Waymo AV drove into a stationary hanging chain.
30270-11763,0,SUV,rear,front left,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11716,0,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when a pickup truck reversed into it.
30270-11702,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a red light.
30270-11698,16,Animal,front left,,Property Damage. No Injured Reported,0.0,Animal darted into the street from behind a parked vehicle unavoidable.
30270-11701,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary yielding to traffic.
30270-11695,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0.0,Waymo AV was stationary when the vehicle in front reversed into it.
30270-11692,3,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0.0,Waymo AV was hit by a reversing vehicle despite attempting to reverse out of the way.
30270-11839,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo AV was rear-ended while stationary at a stop sign.
30270-11884,25,Passenger Car,rear right,front,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while traveling straight
30270-11874,2,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while slowing for traffic
30270-11883,0,Bus,front left,rear,Property Damage. No Injured Reported,0.0,Hit while stationary by a reversing bus
30270-11864,0,SUV,rear right,front right,Minor W/O Hospitalization,0.0,Rear-ended and then hit again while parked by the same vehicle
30270-11861,18,Passenger Car,rear right,front right,Minor W/ Hospitalization,0.0,Rear-ended by another vehicle while traveling straight
30270-11859,31,SUV,right + rear left,front,No Injured Reported,0.0,Another vehicle turned into the AV's lane and struck it
30270-11858,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped at a green light
30270-11860,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped to yield
30270-11863,0,Pickup Truck,left,rear left,Property Damage. No Injured Reported,0.0,Hit while parked by a reversing vehicle
30270-11855,0,First Responder Vehicle,rear,left,Property Damage. No Injured Reported,0.0,Hit while stationary yielding to an ambulance
30270-11838,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while slowing for an animal
30610-11847,30,SUV,left + rear,front left,Property Damage. No Injured Reported,0.0,Another vehicle veered into the AV's lane without signaling
30610-11856,0,Heavy Truck,front left + front right,rear + rear right,Property Damage. No Injured Reported,0.0,Hit by a reversing tractor-trailer while stopped
30270-11841,0,Passenger Car,rear right,front right,Moderate W/ Hospitalization,0.0,Rear-ended by another vehicle while stopped at a stop sign
30270-11837,0,SUV,rear,left,Property Damage. No Injured Reported,0.0,Hit while stationary yielding to an oncoming vehicle
30270-11842,0,SUV,rear,right,Property Damage. No Injured Reported,0.0,Passenger opened door into a passing vehicle while AV was parked. AV itself not at fault.
30270-11836,1,Heavy Truck,front left,rear,Property Damage. No Injured Reported,1.0,AV hit a parked truck while maneuvering around it
13781-11787,27,Animal,front left,,No Injured Reported,0.0,Redacted narrative; AV hit animal
30270-11821,0,SUV,front right,rear right,Property Damage. No Injured Reported,0.0,Hit by a reversing vehicle while stopped at a red light
30270-11806,19,Non-Motorist: Cyclist,rear,,Minor W/ Hospitalization,0.0,Cyclist ran a stop sign and hit the AV
30270-11794,19,Pickup Truck,left,right,Minor W/ Hospitalization,0.0,Another vehicle ran a red light causing a chain reaction that hit the AV
30270-11802,13,"Other, see Narrative",front right + bottom,unknown,Property Damage. No Injured Reported,1.0,AV drove into deep water
30270-11792,17,Pickup Truck,right,rear,Property Damage. No Injured Reported,0.0,Hit by a reversing pickup truck
30270-11789,0,SUV,front,front,Minor W/ Hospitalization,0.0,Hit while stationary by a turning vehicle that crossed the center line
30270-11771,2,Heavy Truck,front,rear left,Property Damage. No Injured Reported,1.0,AV hit a parked truck's ramp while maneuvering around it
30270-11766,9,"Other, see Narrative",rear left + bottom,unknown,Property Damage. No Injured Reported,1.0,AV bottomed out on pavement while turning into a parking lot
13781-11786,0,Non-Motorist: Cyclist,right,,Property Damage. No Injured Reported,0.0,Redacted narrative; SV speed was 0
13781-11784,6,Passenger Car,right,rear right,Property Damage. No Injured Reported,0.0,Redacted narrative; CP backed into AV
30270-11762,29,Passenger Car,front,right,Property Damage. No Injured Reported,0.0,Another vehicle crossed the lane line and hit the AV
30270-11760,21,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.0,Another vehicle changed lanes into the AV
30270-11756,0,Bus,rear,right,Property Damage. No Injured Reported,0.0,Hit while stationary by a passing bus
30270-11742,12,SUV,front,right,Property Damage. No Injured Reported,0.0,Another vehicle crossed into the AV's path from behind a stopped train
30270-11739,3,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while slowing for a stop sign
30270-11758,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle in a queue of traffic
30270-11753,0,SUV,rear,right,Property Damage. No Injured Reported,0.0,Passenger opened door into a passing vehicle while AV was parked. AV itself not at fault.
30270-11755,0,SUV,front,front,Property Damage. No Injured Reported,0.0,Hit while stationary by a vehicle crossing the center line
30270-11738,0,Motorcycle,rear left,front right,Minor W/O Hospitalization,0.0,Motorcycle hit the rear of the AV while changing lanes
30270-11713,8,Motorcycle,rear,front left + front right,Fatality,0.0,Rear-ended by a motorcycle while slowing for a right turn
30270-11673,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped
30270-11488,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0.0,Rear-ended by another vehicle while stopped to yield
30270-11672,25,"Other, see Narrative",front left + bottom,unknown,Property Damage. No Injured Reported,1.0,AV hit a pothole
30270-11607,8,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.5,AV merged into traffic and was hit by a vehicle already in the lane
30270-11594,2,Other Fixed Object,front right,,Property Damage. No Injured Reported,1.0,AV proceeded forward into a lowered flagger arm
30270-11622,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Rear-ended by another vehicle while stopped at a red light
30270-11671,3,Pickup Truck,front left,rear,Property Damage. No Injured Reported,1.0,AV hit a parked vehicle while exiting a parking spot
30270-11611,2,Pickup Truck,rear left,front right,Property Damage. No Injured Reported,0.5,AV was changing lanes when a stopped pickup proceeded forward and hit it
30270-11590,0,SUV,rear,right,Property Damage. No Injured Reported,0.0,Hit while parked by a passing vehicle that crossed the double yellow line
30270-11573,0,SUV,rear,rear right,Minor W/O Hospitalization,0.0,Hit while parked by a reversing vehicle
30270-11564,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0.0,Hit while stationary by a passing vehicle
30270-11548,2,Other Fixed Object,right,,Property Damage. No Injured Reported,1.0,AV hit vegetation extending into the roadway
30270-11561,18,"Other, see Narrative",left,unknown,Property Damage. No Injured Reported,0.0,Pedestrian pushed a shopping cart into the AV
30270-11567,0,SUV,rear,right,Property Damage. No Injured Reported,0.0,Hit while parked by a turning vehicle
30270-11565,0,"Other, see Narrative",front,left,Property Damage. No Injured Reported,0.0,Waymo was stationary in the intersection when a pickup truck turning left struck it.
30270-11621,32,Passenger Car,right,front,Property Damage. No Injured Reported,0.0,Waymo was proceeding straight when another vehicle changed lanes into it while attempting a left turn.
30270-11569,5,Passenger Car,left,rear left,Property Damage. No Injured Reported,0.0,Waymo was passing a stopped vehicle when a passenger opened their door into the AV.
30270-11542,0,Pickup Truck,front,left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a truck when the truck struck it while attempting to pass.
30270-11523,0,Van,rear,left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a van when the van struck it while attempting to pass.
30270-11522,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped to yield to a scooterist.
30270-11498,0,Passenger Car,rear left,rear,Property Damage. No Injured Reported,0.0,Waymo was parked when another vehicle reversed into it.
30270-11496,0,Motorcycle,right,front right,Minor W/O Hospitalization,0.0,Waymo was stationary when a motorcycle fell into it after striking an open door of another vehicle.
30270-11502,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was parked when another vehicle pulled forward into it.
13781-11687,6,Other Fixed Object,front right,,Property Damage. No Injured Reported,1.0,Redacted narrative; AV hit fixed object while turning
30270-11664,2,SUV,rear,right,Property Damage. No Injured Reported,0.5,AV proceeded forward while vehicle door was open
30270-11637,20,SUV,left,front,Property Damage. No Injured Reported,0.0,Waymo proceeded on a green light when an SUV made an unprotected left turn into it.
30270-11627,0,Van,left,right,Property Damage. No Injured Reported,0.0,Waymo passenger opened their door into the path of a passing van. AV itself not at fault.
30270-11629,3,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,1.0,Waymo drove through an exit-only gate and struck one-way traffic spikes.
30270-11625,1,Motorcycle,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by a motorcycle while stopped to yield to another vehicle.
30270-11623,8,Pickup Truck,rear left,front,Property Damage. No Injured Reported,0.0,Waymo was completing a lane change around a stopped truck when the truck pulled forward into it.
30270-11618,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0.0,Waymo was stationary at a red light when a turning truck struck it.
30270-11609,0,Bus,rear,right,Property Damage. No Injured Reported,0.0,Waymo was stationary in traffic when a bus struck it while attempting to pass.
30270-11612,14,SUV,left + right,right,Property Damage. No Injured Reported,0.0,Waymo was turning left from a valid lane when an SUV in a turn-only lane proceeded straight into it.
30270-11608,2,Pickup Truck,right,left,Property Damage. No Injured Reported,1.0,Waymo struck a parked truck while attempting to exit a parking spot.
30270-11605,0,SUV,rear,right,No Injured Reported,0.0,Waymo passenger opened their door into the path of an oncoming SUV. AV itself not at fault.
30270-11589,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped at a red light.
30270-11596,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped at a red light.
30270-11588,0,SUV,rear,front left,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by an SUV while stopped at a stop sign.
30270-11591,22,"Other, see Narrative",rear,unknown,Property Damage. No Injured Reported,0.0,Waymo's wheel separated from the vehicle while driving indicating a maintenance or hardware failure.
30610-11587,11,Heavy Truck,front + left,front left + front right,Property Damage. No Injured Reported,0.0,Zoox was struck by a tractor-trailer that failed to yield and ran a stop sign.
30270-11571,9,"Other, see Narrative",front right + rear right + bottom,unknown,Property Damage. No Injured Reported,1.0,Waymo drove into standing water causing damage to itself.
30270-11543,0,SUV,rear,front left + right,Property Damage. No Injured Reported,0.0,Waymo was parked when a passing SUV struck it.
30270-11544,7,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by a vehicle splitting lanes while slowing for a red light.
30270-11545,15,Passenger Car,front right,left,Property Damage. No Injured Reported,0.0,Waymo struck a vehicle that ran a red light despite applying hard braking.
30270-11547,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a garbage truck when the truck struck it while passing.
30610-11563,0,Pickup Truck,rear,front left,Property Damage. No Injured Reported,0.0,Zoox was stationary waiting to turn when a pickup truck illegally passed it and struck it.
30270-11546,29,Other Fixed Object,front right,,Property Damage. No Injured Reported,1.0,Waymo drove into a fallen utility line hanging in its lane.
30270-11525,0,Heavy Truck,left,right,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to a truck making an illegal right turn from the left lane when the truck struck it.
30270-11516,13,Heavy Truck,left,rear right,Property Damage. No Injured Reported,0.0,Waymo was passing a stationary truck when the truck unexpectedly reversed into it.
30270-11508,0,Pickup Truck,rear,left,Property Damage. No Injured Reported,0.0,Waymo was stationary when a passing pickup truck struck it.
30270-11501,7,Pickup Truck,right,left,Property Damage. No Injured Reported,0.0,Waymo struck a door that was opened into its path by a parked vehicle's driver.
30610-11513,0,Non-Motorist: Cyclist,rear left,,No Injured Reported,0.0,Zoox braked to yield to an e-cyclist who then veered into the roadway and struck the nearly stopped AV.
13781-11507,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,Redacted narrative; SV speed was 0
30270-11452,0,Non-Motorist: Scooter - Skateboard,right,,Minor W/O Hospitalization,0.0,Waymo passenger opened their door into the path of a passing scooterist. AV itself not at fault.
30270-11327,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0.0,Waymo was rear-ended by another vehicle while stopped at a red light.
30270-11455,0,SUV,rear,left,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to an SUV when the SUV struck it while passing.
30270-11451,3,Heavy Truck,front left,front,Property Damage. No Injured Reported,0.0,Waymo was maneuvering around a truck when the truck pulled forward into its lane and struck it.
30270-11468,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by an SUV while stopped at a stop sign.
30270-11428,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by an SUV while stopped to yield to an emergency vehicle.
30270-11426,5,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,1.0,AV struck shopping carts pushed by pedestrian
30270-11421,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by another vehicle while stopped in traffic for a red light.
30270-11414,0,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.0,Waymo was stationary yielding to traffic when another vehicle changed lanes into it.
30270-11422,7,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,1.0,Waymo drove over a dumbbell in its lane.
30270-11415,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0.0,Waymo was rear-ended by a pickup truck while stopped at a red light.
30270-11379,7,Other Fixed Object,front right + bottom,,Property Damage. No Injured Reported,1.0,Waymo drove over a piece of concrete attached to a chain at a parking lot entrance.
30270-11381,22,Passenger Car,rear,front,Property Damage. No Injured Reported,0.0,Waymo was proceeding on a green light when another vehicle made an unprotected left turn into it.
30270-11467,2,Other Fixed Object,front right,,Property Damage. No Injured Reported,1.0,The AV proceeded forward and hit a closed barrier arm.
30270-11412,0,Passenger Car,left,left,Property Damage. No Injured Reported,0.0,The AV was stationary and the other vehicle crossed the center line into its lane.
30270-11404,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0.0,The AV was parked at the curb and the other vehicle struck it while completing a turn.
30270-11418,0,SUV,front right,rear right,Property Damage. No Injured Reported,0.0,The AV was stationary and the other vehicle reversed into it.
30270-11361,4,"Other, see Narrative",front right,unknown,Unknown,0.0,The AV was struck by an object that detached from another vehicle and rolled into its lane.
30270-11371,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while slowing to yield to a pedestrian in a crosswalk.
30270-11402,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped at a red light.
30270-11374,0,Passenger Car,front right,right,Property Damage. No Injured Reported,0.0,The AV had a green light and stopped to yield to another vehicle that ran a red light but the other vehicle still struck the AV.
30270-11365,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped before a crosswalk.
30270-11358,0,First Responder Vehicle,rear,left,Property Damage. No Injured Reported,0.0,The AV was stationary yielding to a fire truck and the fire truck struck the AV while passing.
30270-11401,0,SUV,rear right,front right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped at a stop sign.
30270-11362,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0.0,The AV was stationary and the vehicle in front of it reversed into it.
30270-11360,5,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while slowing down to pass a stopped bus.
30270-11333,0,Bus,rear,rear,Property Damage. No Injured Reported,0.0,The AV was stationary at a red light and a bus struck it while completing a turn.
30270-11344,0,Bus,rear,right,Property Damage. No Injured Reported,0.0,The AV was parked at the curb and a bus struck it while passing.
30270-11328,0,Heavy Truck,rear right,front right,Minor W/O Hospitalization,0.0,The AV was rear-ended by a box truck after slowing to a stop to prepare for a turn.
30270-11334,4,Other Fixed Object,bottom,,Property Damage. No Injured Reported,1.0,The AV struck a concrete median while executing a U-turn.
30270-11500,13,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,1.0,The AV drove over a section of removed pavement in a construction zone.
30270-11495,0,Bus,rear,right,Property Damage. No Injured Reported,0.0,The AV was parked but its passenger opened a door into the path of an oncoming bus. AV itself not at fault.
30270-11475,0,Van,rear right,front right,Minor W/O Hospitalization,0.0,The AV was rear-ended by another vehicle while stopped at a red light.
30610-11497,0,SUV,rear left,front,Property Damage. No Injured Reported,0.0,The AV was struck by another vehicle that abruptly reversed without signaling to parallel park while the AV was passing.
30270-11490,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.0,The AV was parked and was struck as a secondary impact from a collision between two other vehicles.
30270-11474,0,SUV,rear left,front,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped at a red light.
30270-11476,24,Passenger Car,rear,front left,Minor W/O Hospitalization,0.0,The AV was rear-ended by another vehicle while traveling normally.
30270-11469,0,Bus,rear,left,Property Damage. No Injured Reported,0.5,The AV made multiple maneuvers around a turning bus and stopped in a position where the bus struck it while completing its turn. Shared fault.
30270-11456,0,Motorcycle,rear left,front right,Property Damage. No Injured Reported,0.0,The AV was parked and was struck by a motorcycle that was changing lanes.
30270-11433,0,Heavy Truck,rear,left,Minor W/ Hospitalization,0.0,The AV reversed to yield and was stationary at the curb when the other vehicle struck it while turning.
30270-11450,0,SUV,front + left,front + left,Moderate W/O Hospitalization,0.0,The AV was parked and was struck head-on by a vehicle that crossed into the opposing lane at high speed.
13781-11459,8,Other Fixed Object,front right,,Minor W/O Hospitalization,1.0,Redacted narrative; AV hit fixed object
30270-11432,3,Heavy Truck,left,right,Property Damage. No Injured Reported,0.0,The AV was struck by a semi-truck that made an improper right turn from the entrance lane of the parking lot.
30270-11430,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0.0,The AV was rear-ended by another vehicle while stopped in a queue.
